city,cases,deaths,codigo_ibge,latitude,longitude,date,day,case_day,death_day,%var_case_day,%var_death_day,avg7_cases,avg7_deaths,perc_death,avg7_perc_death
guzolandia,1.0,0.0,3518909.0,-20.6467,-50.6645,2020-04-25,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
holambra,1.0,0.0,3519055.0,-22.6405,-47.0487,2020-04-25,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
hortolandia,14.0,0.0,3519071.0,-22.8529,-47.2143,2020-04-25,30,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ibira,1.0,0.0,3519402.0,-21.083000000000002,-49.2448,2020-04-25,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ibiuna,5.0,0.0,3519709.0,-23.6596,-47.223,2020-04-25,19,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
iepe,1.0,1.0,3519907.0,-22.6602,-51.0779,2020-04-25,7,0,0,0.0,0.0,0.0,0.0,100.0,100.0
igarapava,2.0,0.0,3520103.0,-20.0407,-47.7466,2020-04-25,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
igarata,2.0,0.0,3520202.0,-23.2037,-46.157,2020-04-25,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0
iguape,4.0,0.0,3520301.0,-24.699,-47.5537,2020-04-25,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ilha comprida,13.0,1.0,3520426.0,-24.7307,-47.5383,2020-04-25,20,2,0,-140.0,0.0,0.0,0.0,7.69,4.18
ilha solteira,1.0,0.0,3520442.0,-20.4326,-51.3426,2020-04-25,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ilhabela,4.0,0.0,3520400.0,-23.7785,-45.3552,2020-04-25,17,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
indaiatuba,14.0,3.0,3520509.0,-23.0816,-47.2101,2020-04-25,25,0,0,-100.0,0.0,0.0,0.0,21.43,9.42
iracemapolis,1.0,0.0,3521408.0,-22.5832,-47.523,2020-04-25,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itajobi,1.0,0.0,3521903.0,-21.3123,-49.0629,2020-04-25,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
itanhaem,9.0,2.0,3522109.0,-24.1736,-46.788000000000004,2020-04-25,25,2,1,100.0,0.0,0.0,0.0,22.22,14.74
itapecerica da serra,75.0,6.0,3522208.0,-23.7161,-46.8572,2020-04-25,25,11,0,266.67,0.0,4.0,0.0,8.0,5.03
itapetininga,9.0,1.0,3522307.0,-23.5886,-48.0483,2020-04-25,21,1,0,0.0,0.0,0.0,0.0,11.11,14.0
itapeva,1.0,0.0,3522406.0,-23.9788,-48.8764,2020-04-25,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itapevi,80.0,11.0,3522505.0,-23.5488,-46.9327,2020-04-25,27,6,0,-57.14,-100.0,6.0,0.0,13.75,12.69
itapira,15.0,3.0,3522604.0,-22.4357,-46.8224,2020-04-25,22,0,0,0.0,0.0,0.0,0.0,20.0,20.41
itaquaquecetuba,75.0,6.0,3523107.0,-23.4835,-46.3457,2020-04-25,25,12,3,50.0,0.0,3.0,0.0,8.0,1.82
itarare,1.0,0.0,3523206.0,-24.1085,-49.3352,2020-04-25,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itariri,1.0,0.0,3523305.0,-24.2834,-47.1736,2020-04-25,3,0,-1,0.0,0.0,0.0,0.0,0.0,0.0
itatiba,5.0,1.0,3523404.0,-23.0035,-46.8464,2020-04-25,19,1,0,0.0,0.0,0.0,0.0,20.0,29.05
itatinga,1.0,0.0,3523503.0,-23.1047,-48.6157,2020-04-25,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itirapina,1.0,0.0,3523602.0,-22.2562,-47.8166,2020-04-25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itu,9.0,1.0,3523909.0,-23.2544,-47.2927,2020-04-25,24,0,0,-100.0,-100.0,0.0,0.0,11.11,3.17
itupeva,4.0,1.0,3524006.0,-23.1526,-47.0593,2020-04-25,28,0,0,0.0,0.0,0.0,0.0,25.0,10.71
jaborandi,1.0,0.0,3524204.0,-20.6884,-48.4112,2020-04-25,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jaboticabal,14.0,3.0,3524303.0,-21.252,-48.3252,2020-04-25,23,1,0,0.0,0.0,0.0,0.0,21.43,22.35
jacarei,28.0,1.0,3524402.0,-23.2983,-45.9658,2020-04-25,18,2,0,-33.33,0.0,1.0,0.0,3.57,1.68
jaci,8.0,0.0,3524501.0,-20.8805,-49.5797,2020-04-25,17,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
jaguariuna,5.0,0.0,3524709.0,-22.7037,-46.9851,2020-04-25,30,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
jales,3.0,0.0,3524808.0,-20.2672,-50.5494,2020-04-25,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0
jandira,32.0,3.0,3525003.0,-23.5275,-46.9023,2020-04-25,28,12,1,500.0,0.0,2.0,0.0,9.38,9.15
jardinopolis,5.0,0.0,3525102.0,-21.0176,-47.7606,2020-04-25,14,2,0,0.0,0.0,0.0,0.0,0.0,0.0
jarinu,1.0,1.0,3525201.0,-23.1039,-46.728,2020-04-25,2,0,0,0.0,0.0,0.0,0.0,100.0,0.0
jau,5.0,0.0,3525300.0,-22.2936,-48.5592,2020-04-25,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0
joanopolis,1.0,0.0,3525508.0,-22.927,-46.2741,2020-04-25,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jose bonifacio,2.0,0.0,3525706.0,-21.0551,-49.6892,2020-04-25,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jundiai,78.0,13.0,3525904.0,-23.1852,-46.8974,2020-04-25,30,9,1,-1000.0,-50.0,4.0,1.0,16.67,12.87
junqueiropolis,1.0,0.0,3526001.0,-21.5103,-51.4342,2020-04-25,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
juquia,1.0,0.0,3526100.0,-24.3101,-47.6426,2020-04-25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
juquitiba,1.0,1.0,3526209.0,-23.9244,-47.0653,2020-04-25,9,0,0,0.0,0.0,0.0,0.0,100.0,100.0
laranjal paulista,5.0,2.0,3526407.0,-23.0506,-47.8375,2020-04-25,18,0,0,0.0,0.0,0.0,0.0,40.0,40.0
lavrinhas,1.0,1.0,3526605.0,-22.57,-44.9024,2020-04-25,2,0,0,0.0,0.0,0.0,0.0,100.0,0.0
leme,6.0,3.0,3526704.0,-22.1809,-47.3841,2020-04-25,12,2,1,0.0,0.0,0.0,0.0,50.0,50.0
lencois paulista,5.0,1.0,3526803.0,-22.6027,-48.8037,2020-04-25,25,1,1,0.0,0.0,0.0,0.0,20.0,2.86
limeira,18.0,1.0,3526902.0,-22.566,-47.397,2020-04-25,25,5,0,66.67,0.0,1.0,0.0,5.56,9.35
lins,11.0,3.0,3527108.0,-21.6718,-49.7526,2020-04-25,12,0,0,-100.0,-100.0,0.0,0.0,27.27,31.36
lorena,1.0,0.0,3527207.0,-22.7334,-45.1197,2020-04-25,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
louveira,8.0,0.0,3527306.0,-23.0856,-46.9484,2020-04-25,30,6,0,500.0,0.0,1.0,0.0,0.0,0.0
lucelia,3.0,2.0,3527405.0,-21.7182,-51.0215,2020-04-25,3,0,0,-100.0,0.0,0.0,0.0,66.67,0.0
macatuba,1.0,0.0,3528007.0,-22.5002,-48.7102,2020-04-25,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0
mairinque,1.0,0.0,3528403.0,-23.5398,-47.185,2020-04-25,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
mairipora,19.0,4.0,3528502.0,-23.3171,-46.5897,2020-04-25,30,4,0,300.0,0.0,1.0,0.0,21.05,25.81
marilia,9.0,1.0,3529005.0,-22.2171,-49.9501,2020-04-25,23,1,0,0.0,0.0,0.0,0.0,11.11,12.3
martinopolis,1.0,0.0,3529203.0,-22.1462,-51.1709,2020-04-25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
matao,3.0,0.0,3529302.0,-21.6025,-48.364,2020-04-25,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0
maua,138.0,8.0,3529401.0,-23.6677,-46.4613,2020-04-25,30,19,3,375.0,200.0,8.0,0.0,5.8,4.32
miguelopolis,1.0,0.0,3529708.0,-20.1796,-48.031000000000006,2020-04-25,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
mineiros do tiete,4.0,1.0,3529807.0,-22.412,-48.451,2020-04-25,9,0,0,-100.0,0.0,0.0,0.0,25.0,35.71
miracatu,3.0,2.0,3529906.0,-24.2766,-47.4625,2020-04-25,3,1,2,0.0,0.0,0.0,0.0,66.67,0.0
mirandopolis,5.0,2.0,3530102.0,-21.1313,-51.1035,2020-04-25,6,0,0,-100.0,-100.0,0.0,0.0,40.0,0.0
mirassol,6.0,0.0,3530300.0,-20.8169,-49.5206,2020-04-25,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
mococa,2.0,1.0,3530508.0,-21.4647,-47.0024,2020-04-25,18,0,0,0.0,0.0,0.0,0.0,50.0,50.0
mogi das cruzes,149.0,8.0,3530607.0,-23.5208,-46.1854,2020-04-25,30,16,0,220.0,0.0,4.0,0.0,5.37,6.13
mogi guacu,14.0,1.0,3530706.0,-22.3675,-46.9428,2020-04-25,25,1,0,-66.67,0.0,0.0,0.0,7.14,9.9
mogi mirim,4.0,0.0,3530805.0,-22.4332,-46.9532,2020-04-25,11,2,0,100.0,0.0,0.0,0.0,0.0,0.0
mongagua,8.0,1.0,3531100.0,-24.0809,-46.6265,2020-04-25,12,2,0,100.0,0.0,0.0,0.0,12.5,24.17
monte alto,12.0,1.0,3531308.0,-21.2655,-48.4971,2020-04-25,19,1,0,0.0,0.0,0.0,0.0,8.33,9.56
monte azul paulista,1.0,0.0,3531506.0,-20.9065,-48.6387,2020-04-25,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
monte mor,2.0,0.0,3531803.0,-22.945,-47.3122,2020-04-25,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
morro agudo,1.0,0.0,3531902.0,-20.7288,-48.0581,2020-04-25,11,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
morungaba,5.0,0.0,3532009.0,-22.8811,-46.7896,2020-04-25,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
nazare paulista,3.0,1.0,3532405.0,-23.1747,-46.3983,2020-04-25,5,1,1,0.0,0.0,0.0,0.0,33.33,0.0
nhandeara,1.0,0.0,3532603.0,-20.6945,-50.0436,2020-04-25,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
nova odessa,3.0,1.0,3533403.0,-22.7832,-47.2941,2020-04-25,24,1,0,0.0,0.0,0.0,0.0,33.33,61.9
olimpia,4.0,0.0,3533908.0,-20.7366,-48.9106,2020-04-25,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0
orlandia,4.0,0.0,3534302.0,-20.7169,-47.8852,2020-04-25,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osasco,470.0,48.0,3534401.0,-23.5324,-46.7916,2020-04-25,30,81,6,406.25,50.0,31.0,3.0,10.21,9.67
ourinhos,15.0,1.0,3534708.0,-22.9797,-49.8697,2020-04-25,16,5,1,0.0,0.0,1.0,0.0,6.67,0.95
palmital,1.0,0.0,3535309.0,-22.7858,-50.218,2020-04-25,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
pariquera acu,12.0,1.0,3536208.0,-24.7147,-47.8742,2020-04-25,22,7,0,0.0,0.0,1.0,0.0,8.33,6.9
paulinia,11.0,1.0,3536505.0,-22.7542,-47.1488,2020-04-25,28,0,0,-100.0,-100.0,0.0,0.0,9.09,2.6
paulistania,1.0,0.0,3536570.0,-22.5768,-49.4008,2020-04-25,9,0,0,0.0,-100.0,0.0,0.0,0.0,14.29
pederneiras,2.0,1.0,3536703.0,-22.3511,-48.7781,2020-04-25,11,0,0,0.0,-100.0,0.0,0.0,50.0,42.86
pedra bela,1.0,0.0,3536802.0,-22.7902,-46.4455,2020-04-25,16,0,0,0.0,-100.0,0.0,0.0,0.0,14.29
pedro de toledo,2.0,0.0,3537206.0,-24.2764,-47.2354,2020-04-25,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
penapolis,1.0,1.0,3537305.0,-21.4148,-50.0769,2020-04-25,28,0,0,0.0,-100.0,0.0,0.0,100.0,85.71
peruibe,13.0,0.0,3537602.0,-24.311999999999998,-47.0012,2020-04-25,19,2,0,0.0,0.0,1.0,0.0,0.0,0.0
piedade,6.0,0.0,3537800.0,-23.7139,-47.4256,2020-04-25,8,1,0,-66.67,0.0,0.0,0.0,0.0,0.0
pilar do sul,3.0,0.0,3537909.0,-23.8077,-47.7222,2020-04-25,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
pindamonhangaba,7.0,1.0,3538006.0,-22.9246,-45.4613,2020-04-25,19,1,0,0.0,0.0,0.0,0.0,14.29,29.42
pindorama,4.0,0.0,3538105.0,-21.1853,-48.9086,2020-04-25,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0
pinhalzinho,1.0,0.0,3538204.0,-22.7811,-46.5897,2020-04-25,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
piracaia,2.0,1.0,3538600.0,-23.0525,-46.3594,2020-04-25,10,1,1,0.0,0.0,0.0,0.0,50.0,7.14
piracicaba,41.0,4.0,3538709.0,-22.7338,-47.6476,2020-04-25,28,5,1,150.0,0.0,3.0,0.0,9.76,8.57
piraju,6.0,0.0,3538808.0,-23.1981,-49.3803,2020-04-25,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0
pirajui,1.0,0.0,3538907.0,-21.999000000000002,-49.4608,2020-04-25,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0
pirapora do bom jesus,2.0,0.0,3539103.0,-23.3965,-46.9991,2020-04-25,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
pirassununga,5.0,0.0,3539301.0,-21.996,-47.4257,2020-04-25,3,3,0,200.0,0.0,0.0,0.0,0.0,0.0
piratininga,4.0,0.0,3539400.0,-22.4142,-49.1339,2020-04-25,11,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
pitangueiras,1.0,1.0,3539509.0,-21.0132,-48.221000000000004,2020-04-25,3,0,0,0.0,0.0,0.0,0.0,100.0,0.0
poa,35.0,3.0,3539806.0,-23.5333,-46.3473,2020-04-25,30,5,0,-350.0,0.0,1.0,0.0,8.57,10.31
pontal,4.0,1.0,3540200.0,-21.0216,-48.0423,2020-04-25,12,0,0,0.0,-100.0,0.0,0.0,25.0,7.14
populina,1.0,0.0,3540408.0,-19.9453,-50.538000000000004,2020-04-25,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
porto feliz,7.0,0.0,3540606.0,-23.2093,-47.5251,2020-04-25,17,2,0,100.0,0.0,0.0,0.0,0.0,0.0
porto ferreira,2.0,1.0,3540705.0,-21.8498,-47.486999999999995,2020-04-25,16,0,0,0.0,0.0,0.0,0.0,50.0,50.0
praia grande,92.0,13.0,3541000.0,-24.0084,-46.4121,2020-04-25,24,14,5,-22.22,400.0,6.0,0.0,14.13,12.36
pratania,2.0,0.0,3541059.0,-22.8112,-48.6636,2020-04-25,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
presidente alves,1.0,0.0,3541109.0,-22.0999,-49.4381,2020-04-25,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
presidente prudente,13.0,2.0,3541406.0,-22.1207,-51.3925,2020-04-25,18,0,0,-100.0,0.0,1.0,0.0,15.38,24.63
presidente venceslau,11.0,6.0,3541505.0,-21.8732,-51.8447,2020-04-25,20,1,0,0.0,-100.0,0.0,0.0,54.55,44.14
promissao,3.0,0.0,3541604.0,-21.5356,-49.8599,2020-04-25,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0
quata,2.0,0.0,3541703.0,-22.2456,-50.6966,2020-04-25,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
quintana,1.0,0.0,3542008.0,-22.0692,-50.306999999999995,2020-04-25,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
rancharia,3.0,0.0,3542206.0,-22.2269,-50.893,2020-04-25,9,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
registro,6.0,2.0,3542602.0,-24.4979,-47.8449,2020-04-25,9,1,1,0.0,0.0,0.0,0.0,33.33,25.48
ribeirao pires,44.0,2.0,3543303.0,-23.7067,-46.4058,2020-04-25,30,6,0,100.0,-100.0,1.0,0.0,4.55,3.49
ribeirao preto,95.0,5.0,3543402.0,-21.1699,-47.8099,2020-04-25,30,3,0,-25.0,0.0,2.0,0.0,5.26,5.79
rincao,1.0,1.0,3543709.0,-21.5894,-48.0728,2020-04-25,12,0,0,0.0,-100.0,0.0,0.0,100.0,28.57
rinopolis,1.0,0.0,3543808.0,-21.7284,-50.7239,2020-04-25,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
rio claro,16.0,7.0,3543907.0,-22.3984,-47.5546,2020-04-25,29,2,2,0.0,100.0,0.0,0.0,43.75,29.72
rio grande da serra,12.0,0.0,3544103.0,-23.7437,-46.3971,2020-04-25,19,1,0,-50.0,0.0,0.0,0.0,0.0,0.0
salesopolis,1.0,1.0,3545001.0,-23.5288,-45.8465,2020-04-25,3,0,0,0.0,0.0,0.0,0.0,100.0,0.0
salto,6.0,0.0,3545209.0,-23.1996,-47.2931,2020-04-25,19,-1,0,-150.0,0.0,0.0,0.0,0.0,0.0
salto de pirapora,8.0,0.0,3545308.0,-23.6474,-47.5743,2020-04-25,25,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
santa barbara d'oeste,2.0,1.0,3545803.0,-22.7553,-47.4143,2020-04-25,16,0,0,0.0,0.0,0.0,0.0,50.0,50.0
santa branca,2.0,1.0,3546009.0,-23.3933,-45.8875,2020-04-25,22,0,0,0.0,0.0,0.0,0.0,50.0,50.0
santa cruz da conceicao,1.0,0.0,3546207.0,-22.1405,-47.4512,2020-04-25,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
santa cruz do rio pardo,7.0,0.0,3546405.0,-22.8988,-49.6354,2020-04-25,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0
santa gertrudes,1.0,0.0,3546702.0,-22.4572,-47.5272,2020-04-25,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
santa isabel,7.0,3.0,3546801.0,-23.3172,-46.2237,2020-04-25,25,1,0,0.0,0.0,0.0,0.0,42.86,40.88
santa lucia,3.0,0.0,3546900.0,-21.685,-48.0885,2020-04-25,15,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
santa rita do passa quatro,1.0,1.0,3547502.0,-21.7083,-47.478,2020-04-25,3,0,0,0.0,0.0,0.0,0.0,100.0,0.0
santana de parnaiba,80.0,2.0,3547304.0,-23.4439,-46.9178,2020-04-25,30,12,1,500.0,0.0,3.0,0.0,2.5,1.49
santo andre,339.0,18.0,3547809.0,-23.6737,-46.5432,2020-04-25,30,43,1,330.0,-50.0,14.0,0.0,5.31,5.16
santo antonio da alegria,1.0,1.0,3547908.0,-21.0864,-47.1464,2020-04-25,9,0,0,0.0,0.0,0.0,0.0,100.0,100.0
santo antonio do aracangua,1.0,0.0,3548054.0,-20.9331,-50.498000000000005,2020-04-25,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
santo antonio do pinhal,1.0,0.0,3548203.0,-22.826999999999998,-45.663000000000004,2020-04-25,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
santos,419.0,25.0,3548500.0,-23.9535,-46.335,2020-04-25,28,52,6,48.57,0.0,18.0,0.0,5.97,5.89
sao bernardo do campo,463.0,31.0,3548708.0,-23.6914,-46.5646,2020-04-25,30,42,2,-33.33,-50.0,24.0,1.0,6.7,6.62
sao caetano do sul,131.0,9.0,3548807.0,-23.6229,-46.5548,2020-04-25,30,4,0,-69.23,-100.0,4.0,0.0,6.87,4.79
sao carlos,12.0,2.0,3548906.0,-22.0174,-47.886,2020-04-25,20,2,0,100.0,0.0,0.0,0.0,16.67,21.11
sao joao da boa vista,8.0,0.0,3549102.0,-21.9707,-46.7944,2020-04-25,17,1,0,-50.0,0.0,0.0,0.0,0.0,0.0
sao joaquim da barra,2.0,0.0,3549409.0,-20.5812,-47.8593,2020-04-25,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sao jose do rio pardo,3.0,0.0,3549706.0,-21.5953,-46.8873,2020-04-25,25,1,0,0.0,0.0,0.0,0.0,0.0,0.0
sao jose do rio preto,76.0,8.0,3549805.0,-20.8113,-49.3758,2020-04-25,30,5,0,-266.67,0.0,0.0,0.0,10.53,10.43
sao jose dos campos,174.0,5.0,3549904.0,-23.1896,-45.8841,2020-04-25,30,16,0,-5.88,0.0,5.0,0.0,2.87,2.62
sao lourenco da serra,4.0,1.0,3549953.0,-23.8491,-46.9432,2020-04-25,5,2,0,0.0,0.0,0.0,0.0,25.0,0.0
sao manuel,6.0,1.0,3550100.0,-22.7321,-48.5723,2020-04-25,22,1,0,0.0,0.0,0.0,0.0,16.67,24.76
sao miguel arcanjo,4.0,0.0,3550209.0,-23.8782,-47.9935,2020-04-25,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0
sao paulo,13098.0,1099.0,3550308.0,-23.5329,-46.6395,2020-04-25,30,1298,89,125.74,-9.18,524.0,59.0,8.39,7.74
sao pedro,1.0,0.0,3550407.0,-22.5483,-47.9096,2020-04-25,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sao roque,18.0,1.0,3550605.0,-23.5226,-47.1357,2020-04-25,19,4,0,-33.33,-100.0,1.0,0.0,5.56,1.81
sao sebastiao,15.0,2.0,3550704.0,-23.7951,-45.4143,2020-04-25,30,1,0,0.0,0.0,1.0,0.0,13.33,22.31
sao sebastiao da grama,1.0,0.0,3550803.0,-21.7041,-46.8208,2020-04-25,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sao vicente,103.0,1.0,3551009.0,-23.9574,-46.3883,2020-04-25,25,18,0,-25.0,0.0,9.0,0.0,0.97,1.32
serra negra,1.0,0.0,3551603.0,-22.6139,-46.7033,2020-04-25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
serrana,2.0,2.0,3551504.0,-21.2043,-47.5952,2020-04-25,8,0,0,-100.0,-100.0,0.0,0.0,100.0,42.86
sertaozinho,10.0,2.0,3551702.0,-21.1316,-47.9875,2020-04-25,18,1,1,0.0,0.0,0.0,0.0,20.0,12.38
socorro,1.0,0.0,3552106.0,-22.5903,-46.5251,2020-04-25,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
sorocaba,79.0,15.0,3552205.0,-23.4969,-47.4451,2020-04-25,29,22,3,-2300.0,0.0,5.0,1.0,18.99,20.11
sumare,9.0,0.0,3552403.0,-22.8204,-47.2728,2020-04-25,19,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
suzano,109.0,10.0,3552502.0,-23.5448,-46.3112,2020-04-25,30,23,3,1050.0,0.0,4.0,0.0,9.17,8.22
taboao da serra,152.0,13.0,3552809.0,-23.6019,-46.7526,2020-04-25,30,10,1,400.0,0.0,5.0,0.0,8.55,7.04
taiacu,2.0,0.0,3553104.0,-21.1431,-48.5112,2020-04-25,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tanabi,1.0,0.0,3553401.0,-20.6228,-49.6563,2020-04-25,18,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
taquaritinga,1.0,0.0,3553708.0,-21.4049,-48.5103,2020-04-25,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
taquarituba,1.0,0.0,3553807.0,-23.5307,-49.24100000000001,2020-04-25,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tarabai,2.0,0.0,3553906.0,-22.3016,-51.5621,2020-04-25,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tatui,8.0,0.0,3554003.0,-23.3487,-47.8461,2020-04-25,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0
taubate,9.0,0.0,3554102.0,-23.0104,-45.5593,2020-04-25,30,1,0,-200.0,0.0,0.0,0.0,0.0,0.0
terra roxa,1.0,0.0,3554409.0,-20.787,-48.3314,2020-04-25,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tuiuti,1.0,0.0,3554953.0,-22.8193,-46.6937,2020-04-25,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
tupa,2.0,0.0,3555000.0,-21.9335,-50.5191,2020-04-25,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ubatuba,4.0,0.0,3555406.0,-23.4332,-45.0834,2020-04-25,13,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
valinhos,18.0,3.0,3556206.0,-22.9698,-46.9974,2020-04-25,30,1,0,-66.67,0.0,1.0,0.0,16.67,21.55
vargem grande paulista,14.0,3.0,3556453.0,-23.5993,-47.022,2020-04-25,30,2,0,0.0,0.0,0.0,0.0,21.43,28.54
varzea paulista,10.0,2.0,3556503.0,-23.2136,-46.8234,2020-04-25,12,2,0,0.0,0.0,0.0,0.0,20.0,15.95
vinhedo,21.0,1.0,3556701.0,-23.0302,-46.9833,2020-04-25,25,2,0,0.0,0.0,1.0,0.0,4.76,2.27
vista alegre do alto,1.0,0.0,3556909.0,-21.1692,-48.6284,2020-04-25,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
votorantim,8.0,2.0,3557006.0,-23.5446,-47.4388,2020-04-25,25,0,0,-100.0,0.0,0.0,0.0,25.0,22.45
votuporanga,9.0,0.0,3557105.0,-20.4237,-49.9781,2020-04-25,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,14.0,0.0,0.0,0.0,0.0,2020-04-25,88,-28,0,-200.0,0.0,1.0,0.0,0.0,0.0
0,42.0,0.0,0.0,0.0,0.0,2020-04-25,89,28,0,-200.0,0.0,4.0,0.0,0.0,0.0
0,7.0,0.0,0.0,0.0,0.0,2020-04-25,90,-35,0,-225.0,0.0,-5.0,0.0,0.0,0.0
adamantina,2.0,0.0,3500105.0,-21.682,-51.0737,2020-04-26,13,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
aguai,1.0,0.0,3500303.0,-22.0572,-46.9735,2020-04-26,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguas de lindoia,2.0,1.0,3500501.0,-22.4733,-46.6314,2020-04-26,25,0,0,0.0,0.0,0.0,0.0,50.0,71.43
aguas de sao pedro,1.0,0.0,3500600.0,-22.5977,-47.8734,2020-04-26,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0
agudos,11.0,1.0,3500709.0,-22.4694,-48.9863,2020-04-26,25,0,0,-100.0,0.0,0.0,0.0,9.09,12.35
alambari,1.0,0.0,3500758.0,-23.5503,-47.898,2020-04-26,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
americana,33.0,3.0,3501608.0,-22.7374,-47.3331,2020-04-26,26,0,0,-100.0,0.0,1.0,0.0,9.09,10.86
americo brasiliense,5.0,0.0,3501707.0,-21.7288,-48.1147,2020-04-26,16,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
amparo,8.0,0.0,3501905.0,-22.7088,-46.772,2020-04-26,16,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
andradina,5.0,0.0,3502101.0,-20.8948,-51.3786,2020-04-26,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
angatuba,2.0,1.0,3502200.0,-23.4917,-48.4139,2020-04-26,9,0,0,0.0,0.0,0.0,0.0,50.0,78.57
